account_id,region,total_txn_amount,rank_within_region
SYNTHETIC_ACCT_1832,NORTH,80625.20999999999,506
SYNTHETIC_ACCT_1833,EAST,141687.96,136
SYNTHETIC_ACCT_1834,EAST,140020.40999999997,142
SYNTHETIC_ACCT_1835,WEST,99466.81,373
SYNTHETIC_ACCT_1836,NORTH,122057.59,290
SYNTHETIC_ACCT_1837,WEST,84796.18000000001,445
SYNTHETIC_ACCT_1838,EAST,61471.399999999994,478
SYNTHETIC_ACCT_1839,SOUTH,163425.43999999994,53
SYNTHETIC_ACCT_1840,WEST,132534.99,162
SYNTHETIC_ACCT_1841,WEST,92464.68,415
SYNTHETIC_ACCT_1842,WEST,139930.86000000002,115
SYNTHETIC_ACCT_1843,SOUTH,104284.02,387
SYNTHETIC_ACCT_1844,WEST,85074.86999999998,444
SYNTHETIC_ACCT_1845,WEST,133555.53,154
SYNTHETIC_ACCT_1846,NORTH,133983.02000000002,187
SYNTHETIC_ACCT_1847,EAST,114638.73000000004,298
SYNTHETIC_ACCT_1848,WEST,79023.44,453
SYNTHETIC_ACCT_1849,SOUTH,110616.98999999999,356
SYNTHETIC_ACCT_1850,EAST,125933.58999999998,225
SYNTHETIC_ACCT_1851,EAST,146205.87,112
SYNTHETIC_ACCT_1852,EAST,137331.09,157
SYNTHETIC_ACCT_1853,NORTH,137886.52999999997,157
SYNTHETIC_ACCT_1854,WEST,148230.25999999998,82
SYNTHETIC_ACCT_1855,WEST,87979.32,435
SYNTHETIC_ACCT_1856,WEST,106145.56999999998,334
SYNTHETIC_ACCT_1857,EAST,173196.66999999998,41
SYNTHETIC_ACCT_1858,NORTH,125281.63,256
SYNTHETIC_ACCT_1859,SOUTH,124712.98,259
SYNTHETIC_ACCT_1860,NORTH,133095.56,198
SYNTHETIC_ACCT_1861,SOUTH,157999.64,73
SYNTHETIC_ACCT_1862,WEST,97277.91,393
SYNTHETIC_ACCT_1863,NORTH,123640.29,270
SYNTHETIC_ACCT_1864,NORTH,85661.08999999998,500
SYNTHETIC_ACCT_1865,EAST,153505.0,88
SYNTHETIC_ACCT_1866,EAST,146399.38000000003,110
SYNTHETIC_ACCT_1867,NORTH,137632.65999999997,160
SYNTHETIC_ACCT_1868,NORTH,135610.11000000004,175
SYNTHETIC_ACCT_1869,EAST,182344.77000000002,24
SYNTHETIC_ACCT_1870,SOUTH,136916.44999999998,180
SYNTHETIC_ACCT_1871,WEST,123726.62,225
SYNTHETIC_ACCT_1872,WEST,164152.04999999996,38
SYNTHETIC_ACCT_1873,EAST,176226.18000000005,32
SYNTHETIC_ACCT_1874,NORTH,98617.03000000001,449
SYNTHETIC_ACCT_1875,EAST,145925.51,114
SYNTHETIC_ACCT_1876,WEST,74260.67999999998,462
SYNTHETIC_ACCT_1877,SOUTH,126675.11,241
SYNTHETIC_ACCT_1878,EAST,120968.13,260
SYNTHETIC_ACCT_1879,WEST,116277.40000000001,268
SYNTHETIC_ACCT_1880,NORTH,149267.77,86
SYNTHETIC_ACCT_1881,WEST,126295.75,202
SYNTHETIC_ACCT_1882,SOUTH,150689.69,97
SYNTHETIC_ACCT_1883,SOUTH,130721.75,218
SYNTHETIC_ACCT_1884,EAST,109555.92000000001,332
SYNTHETIC_ACCT_1885,WEST,119343.71999999997,250
SYNTHETIC_ACCT_1886,WEST,142476.99,106
SYNTHETIC_ACCT_1887,EAST,126288.78,222
SYNTHETIC_ACCT_1888,NORTH,108702.57,390
SYNTHETIC_ACCT_1889,SOUTH,97601.66000000002,418
SYNTHETIC_ACCT_1890,NORTH,122132.72000000003,288
SYNTHETIC_ACCT_1891,SOUTH,123901.89000000001,268
SYNTHETIC_ACCT_1892,WEST,44177.04,474
SYNTHETIC_ACCT_1893,EAST,124163.25999999998,236
SYNTHETIC_ACCT_1894,SOUTH,176256.91999999995,21
SYNTHETIC_ACCT_1895,SOUTH,83984.24,481
SYNTHETIC_ACCT_1896,NORTH,125538.96,253
SYNTHETIC_ACCT_1897,EAST,200468.83000000007,7
SYNTHETIC_ACCT_1898,NORTH,174780.81000000003,25
SYNTHETIC_ACCT_1899,SOUTH,192776.68000000002,7
SYNTHETIC_ACCT_1900,WEST,153772.03999999995,61
SYNTHETIC_ACCT_1901,NORTH,196758.63999999998,5
SYNTHETIC_ACCT_1902,EAST,113880.53999999998,301
SYNTHETIC_ACCT_1903,EAST,142874.57,132
SYNTHETIC_ACCT_1904,NORTH,141646.11,124
SYNTHETIC_ACCT_1905,NORTH,166143.60000000003,38
SYNTHETIC_ACCT_1906,SOUTH,142971.15999999997,141
SYNTHETIC_ACCT_1907,EAST,104130.61999999997,368
SYNTHETIC_ACCT_1908,SOUTH,132017.34,212
SYNTHETIC_ACCT_1909,WEST,120360.01999999999,243
SYNTHETIC_ACCT_1910,NORTH,101131.77999999998,434
SYNTHETIC_ACCT_1911,NORTH,145971.83000000002,99
SYNTHETIC_ACCT_1912,SOUTH,108962.23000000001,365
SYNTHETIC_ACCT_1913,SOUTH,138257.32,171
SYNTHETIC_ACCT_1914,SOUTH,177735.36000000002,19
SYNTHETIC_ACCT_1915,WEST,111393.48000000001,299
SYNTHETIC_ACCT_1916,SOUTH,134829.46000000002,193
SYNTHETIC_ACCT_1917,WEST,75037.0,459
SYNTHETIC_ACCT_1918,NORTH,107528.79000000002,397
SYNTHETIC_ACCT_1919,NORTH,88068.46,490
SYNTHETIC_ACCT_1920,SOUTH,127940.12000000001,236
SYNTHETIC_ACCT_1921,WEST,140276.36999999997,113
SYNTHETIC_ACCT_1922,NORTH,149399.61,85
SYNTHETIC_ACCT_1923,WEST,129923.67,181
SYNTHETIC_ACCT_1924,EAST,109385.24999999999,334
SYNTHETIC_ACCT_1925,SOUTH,116634.72,314
SYNTHETIC_ACCT_1926,WEST,120056.23000000003,245
SYNTHETIC_ACCT_1927,NORTH,142185.25999999998,120
SYNTHETIC_ACCT_1928,NORTH,127100.73999999998,237
SYNTHETIC_ACCT_1929,EAST,167944.61000000002,52
SYNTHETIC_ACCT_1930,EAST,132178.59,183
SYNTHETIC_ACCT_1931,WEST,112021.27,291
SYNTHETIC_ACCT_1932,SOUTH,137915.91999999998,173
SYNTHETIC_ACCT_1933,EAST,104996.51,362
SYNTHETIC_ACCT_1934,EAST,89163.52,425
SYNTHETIC_ACCT_1935,NORTH,114279.32,347
SYNTHETIC_ACCT_1936,NORTH,169668.05999999997,34
SYNTHETIC_ACCT_1937,WEST,103301.32,348
SYNTHETIC_ACCT_1938,WEST,101617.28000000001,360
SYNTHETIC_ACCT_1939,EAST,168281.99999999997,50
SYNTHETIC_ACCT_1940,NORTH,122168.40999999997,287
SYNTHETIC_ACCT_1941,NORTH,155755.49999999997,65
SYNTHETIC_ACCT_1942,SOUTH,139635.91,165
SYNTHETIC_ACCT_1943,SOUTH,94868.03999999998,432
SYNTHETIC_ACCT_1944,NORTH,39824.77,530
SYNTHETIC_ACCT_1945,NORTH,136562.86,170
SYNTHETIC_ACCT_1946,WEST,158507.43000000002,46
SYNTHETIC_ACCT_1947,SOUTH,116721.46,313
SYNTHETIC_ACCT_1948,SOUTH,171619.42,27
SYNTHETIC_ACCT_1949,SOUTH,91485.58999999998,451
SYNTHETIC_ACCT_1950,WEST,107074.45000000003,331
SYNTHETIC_ACCT_1951,SOUTH,89877.37999999999,463
SYNTHETIC_ACCT_1952,NORTH,138933.07000000004,146
SYNTHETIC_ACCT_1953,NORTH,187727.58,9
SYNTHETIC_ACCT_1954,WEST,60033.9,472
SYNTHETIC_ACCT_1955,EAST,71043.92,470
SYNTHETIC_ACCT_1956,EAST,123281.51999999997,238
SYNTHETIC_ACCT_1957,NORTH,88237.68,488
SYNTHETIC_ACCT_1958,NORTH,113167.43,356
SYNTHETIC_ACCT_1959,SOUTH,155083.85,82
SYNTHETIC_ACCT_1960,SOUTH,101451.63,405
SYNTHETIC_ACCT_1961,EAST,115550.11999999998,291
SYNTHETIC_ACCT_1962,NORTH,158354.35999999996,57
SYNTHETIC_ACCT_1963,WEST,98240.19999999998,381
SYNTHETIC_ACCT_1964,WEST,107707.02,327
SYNTHETIC_ACCT_1965,SOUTH,122967.90000000001,276
SYNTHETIC_ACCT_1966,WEST,139463.75,119
SYNTHETIC_ACCT_1967,SOUTH,85885.81,477
SYNTHETIC_ACCT_1968,WEST,133666.88,152
SYNTHETIC_ACCT_1969,NORTH,116451.98,332
SYNTHETIC_ACCT_1970,NORTH,141915.94999999998,122
SYNTHETIC_ACCT_1971,SOUTH,125592.02,251
SYNTHETIC_ACCT_1972,SOUTH,142726.25000000003,144
SYNTHETIC_ACCT_1973,EAST,85813.25000000001,439
SYNTHETIC_ACCT_1974,WEST,110501.95,306
SYNTHETIC_ACCT_1975,EAST,133337.11000000004,177
SYNTHETIC_ACCT_1976,EAST,84444.63999999998,445
SYNTHETIC_ACCT_1977,SOUTH,128306.68999999999,232
SYNTHETIC_ACCT_1978,EAST,138162.08,153
SYNTHETIC_ACCT_1979,EAST,113225.50000000001,305
SYNTHETIC_ACCT_1980,SOUTH,122431.48999999999,279
SYNTHETIC_ACCT_1981,WEST,134292.45999999996,145
SYNTHETIC_ACCT_1982,EAST,138405.99,152
SYNTHETIC_ACCT_1983,WEST,109172.46,320
SYNTHETIC_ACCT_1984,EAST,142939.07,131
SYNTHETIC_ACCT_1985,SOUTH,101452.68000000001,404
SYNTHETIC_ACCT_1986,WEST,152019.65999999997,68
SYNTHETIC_ACCT_1987,SOUTH,140171.61999999997,159
SYNTHETIC_ACCT_1988,SOUTH,149058.26000000007,105
SYNTHETIC_ACCT_1989,EAST,149270.46999999997,96
SYNTHETIC_ACCT_1990,SOUTH,156815.66999999998,76
SYNTHETIC_ACCT_1991,SOUTH,149611.39,103
SYNTHETIC_ACCT_1992,WEST,101749.44999999997,357
SYNTHETIC_ACCT_1993,EAST,56016.98999999999,480
SYNTHETIC_ACCT_1994,NORTH,88589.08000000002,487
SYNTHETIC_ACCT_1995,NORTH,137926.16999999998,156
SYNTHETIC_ACCT_1996,NORTH,99022.1,448
SYNTHETIC_ACCT_1997,WEST,94161.56,410
SYNTHETIC_ACCT_1998,EAST,84236.84999999999,446
SYNTHETIC_ACCT_1999,WEST,98170.6,383
SYNTHETIC_ACCT_2000,EAST,115056.54999999999,293
